TOTAL_STIMULUS_REC: 708
NLP_parse_percentage_in_AF: 1
Logged_at: 08:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
989571012003079425, stick, 16:11:35:719, 16:11:40:146, 0, 4.42609, 1, 50, 0
991184983879888201, tagmata, 16:11:30:440, 16:11:36:919, 0, 6.47967, 0, 50, 7.86164e-05
995649309151885606, sold, 16:11:45:975, 16:12:09:478, 24.8835, 23.5025, 1, 200, 0.000360186
1010148474343375818, chemical, 16:11:44:694, 16:12:09:478, 6.92361, 24.7834, 1,  - ,  - 
1057495428784606851, plural, 16:11:32:218, 16:11:35:466, 0, 3.24816, 0,  - , 11.8997
1074446365329293440, findings, 16:12:06:526, 16:12:09:478, 13.423, 2.95187, 1,  - ,  - 
1079035601456178249, odonata, 16:11:36:271, 16:11:58:659, 0, 22.3881, 0, 50, 0.000217569
1086437214040261070, 250, 16:11:26:113, 16:11:36:786, -1.91556e-14, 10.6728, 0, 50, 0.000310534
1104006330081635263, seeds, 16:11:46:628, 16:12:09:478, 5.66072, 22.8493, 0, 150, 0.000360049
1113997609004476165, near%4:02:03::, 16:11:21:526, 16:11:35:595, 0, 14.0685, 1,  - , 72.4421
1126588524728498078, culture, 16:11:28:727, 16:12:03:280, 0, 34.5523, 1, 100, 0.000138497
1126968259312353295, arrange, 16:11:35:595, 16:11:36:271, 0, 0.675837, 1,  - , 1.5
1133288255407897353, paracetamol, 16:11:49:950, 16:12:09:478, 4.00847, 19.528, 1, 100, 0.000360006
1138550651636205694, kawasaki, 16:12:08:896, 16:12:09:478, 3.96363, 0.581383, 0,  - ,  - 
1143626411370215669, food, 16:11:28:963, 16:11:35:719, 0, 6.7567, 1, 50, 7.86164e-05
1152761789654009768, premier%2:36:00::, 16:11:36:271, 16:11:37:325, 1.99608e-11, 1.05382, 1,  - , 1
1153987369686549617, do%2:42:00::, 16:11:22:181, 16:11:28:125, -0.723519, 5.94458, 1,  - , 1.26987
1155948712839485660, ricinus, 16:11:46:490, 16:12:03:596, 0, 17.1055, 0, 100, 0.000360048
1181959705405576793, 24,000, 16:11:36:657, 16:11:53:869, 0.962472, 17.2118, 0, 50, 0
1188314305423843872, legs, 16:11:31:313, 16:11:54:340, 1.2091, 23.0267, 1, 150, 0.000138497
1205344660495711876, not, 16:11:44:548, 16:11:50:846, 1.14603, 6.29866, 1,  - ,  - 
1205854939101441614, colorless, 16:11:44:974, 16:12:09:478, 6.07245, 24.5038, 1, 100, 0
1213070148471566782, were, 16:11:24:118, 16:11:42:826, -1.91611e-14, 18.7087, 0, 100, 0.000447698
1217737043142004148, northern, 16:11:23:342, 16:11:48:193, 0, 24.8509, 1, 250, 0.334513
1225553673495138946, named, 16:12:06:677, 16:12:09:478, 11.5305, 2.80095, 0,  - ,  - 
1229272047869611013, fangs, 16:11:31:313, 16:12:03:441, 0, 32.128, 0, 100, 0.000138497
1230484456261868096, somewhat, 16:11:22:296, 16:11:36:919, 2.1855e-06, 14.6237, 1, 100, 206.001
1249744502982225285, caffeine, 16:11:47:622, 16:12:03:596, 0, 15.9739, 1, 50, 0.000217576
1256180600316035804, ,@f9826b68-5700-400f-99aa-c5f98c57b895, 16:11:21:526, 16:11:35:084, 2.40495e-05, 13.5578, 0,  - , 46.1488
1281657679213302483, even, 16:11:41:199, 16:12:03:134, 0, 21.9346, 1, 50, 0.000419882
1283332451704128969, coccinellids, 16:11:39:330, 16:12:00:860, 0.479309, 21.5307, 0, 100, 0.000419907
1297336434150684834, present_future, 16:11:22:181, 16:11:28:125, -0.481989, 5.94458, 0,  - , 1.17972
1341623456991850537, dragonflies, 16:11:28:727, 16:12:01:932, 0, 33.2044, 0, 150, 0.000498493
1345961523404047977, recreational, 16:12:04:655, 16:12:09:478, 28.777, 4.82221, 1,  - ,  - 
1347096728411260583, high, 16:11:48:616, 16:12:09:478, 18.6504, 20.8617, 1, 150, 0.000359998
1354872220123196599, doh%1:10:00::, 16:11:21:422, 16:11:27:177, -0.722995, 5.75511, 1,  - , 1.00675
1369723995340843443, flying, 16:11:28:842, 16:11:39:330, 1.19654, 10.4876, 1, 100, 7.86164e-05
1373014688906784695, bumblebee, 16:11:26:113, 16:11:51:294, 1.63163, 25.1816, 1, 100, 0.000370414
1380380350599174555, exoskeleton, 16:11:26:584, 16:11:51:294, 1.49517, 24.7101, 1, 100, 0.00030211
1403346578519765763, highest, 16:11:44:270, 16:11:53:574, 0.724612, 9.30322, 0, 50, 0.000359997
1435780366968612670, medicine, 16:11:43:562, 16:12:09:478, 5.75815, 25.9156, 1,  - ,  - 
1447739678628417170, use, 16:11:36:919, 16:12:09:478, 38.0208, 32.5583, 1, 250, 0.25042
1488037960622220888, reverse, 16:12:04:957, 16:12:09:478, 25.0441, 4.52059, 1,  - ,  - 
1507861012427006814, orders, 16:11:33:223, 16:11:51:294, 1.55171, 18.0713, 0, 50, 0.000138497
1515357112375318358, conclude, 16:11:44:270, 16:11:55:134, 1.5978, 10.8637, 1, 50, 0
1515703047199472392, toxic, 16:11:44:974, 16:12:09:478, 8.02376, 24.5038, 1, 200, 0.00036023
1517594385247747428, do%2:42:02::, 16:11:22:069, 16:11:28:125, -0.723932, 6.05637, 1,  - , 1.27031
1526973818419818506, cratomastotermitidae, 16:11:42:349, 16:11:51:294, 1.47054, 8.94553, 0, 50, 5.98802e-05
1527491720699907896, contains, 16:11:30:697, 16:11:36:524, 0, 5.82655, 0, 50, 7.86164e-05
1529727775402838194, structure, 16:11:39:612, 16:11:45:832, 2.24059, 6.21976, 1, 50, 5.98802e-05
1530445570768476146, chelicerae, 16:11:31:313, 16:11:58:972, 0, 27.6588, 0, 100, 0.000138497
1538698962689516020, ut%1:10:00::, 16:11:21:422, 16:11:27:177, -0.722995, 5.75511, 1,  - , 1.00675
1540168689956128968, socially, 16:11:29:812, 16:11:35:854, 0, 6.04229, 1, 50, 7.86164e-05
1543895582811534333, conditions, 16:12:08:896, 16:12:09:478, 4.46526, 0.581383, 1,  - ,  - 
1548783242841408792, element, 16:11:44:270, 16:12:04:046, 3.26516, 19.7761, 1, 150, 0.00036005
1551029005379048199, antagonist, 16:11:44:548, 16:11:49:804, 2.92453, 5.25575, 1,  - ,  - 
1559143987269818818, do%2:36:00::, 16:11:22:069, 16:11:28:125, -0.723932, 6.05637, 1,  - , 1.27031
1561849396874448233, produces, 16:11:44:835, 16:11:53:721, 0.888725, 8.88617, 0, 50, 0.000359999
1567512908628355665, sugar, 16:11:46:115, 16:12:06:526, 0, 20.4106, 1, 100, 0.000360075
1589859848178670911, sentence@4374d289-254c-4ee2-9de0-dbc54f3baa14_parse_0, 16:11:22:412, 16:11:32:476, 0, 10.0644, 0,  - , 238.667
1622982429136162092, typical, 16:11:41:078, 16:11:58:659, 0, 17.581, 1, 50, 5.98802e-05
1635446043367157139, quinine, 16:11:46:115, 16:12:06:196, 0, 20.0812, 1, 100, 0.000360065
1639351177953154952, isoptera, 16:11:42:349, 16:11:52:193, 2.20241, 9.84372, 0, 50, 5.98802e-05
1645300704651347998, predators, 16:11:23:585, 16:11:58:659, 0, 35.074, 0, 150, 0.00147954
1658251873777806888, body, 16:11:30:440, 16:11:36:786, 0, 6.34593, 1, 50, 7.86164e-05
1660019973295667239, compound, 16:11:36:657, 16:11:39:330, 0.940847, 2.67232, 1, 50, 5.98802e-05
1665345351077442645, states, 16:12:04:046, 16:12:09:478, 46.2851, 5.43125, 0,  - ,  - 
1672201103172135890, used, 16:11:28:963, 16:12:09:478, 67.7252, 40.5149, 1, 450, 0.00043888
1677558572733333171, colonised, 16:11:24:468, 16:11:38:539, -1.91559e-14, 14.0714, 0, 50, 0.000387816
1681676255221310150, stingless, 16:11:29:812, 16:11:36:657, 0, 6.84532, 1, 50, 7.86164e-05
1720466348917853779, manage%2:41:02::, 16:11:22:069, 16:11:28:125, -0.723932, 6.05637, 1,  - , 1.27031
1724463362848552762, bob%2:29:00::, 16:11:35:595, 16:11:36:271, 0, 0.675837, 1,  - , 1.5
1725000975837666100, order, 16:11:22:529, 16:11:47:055, -1.91783e-14, 24.5262, 1, 200, 0.000638092
1729771777658524696, cannibalism, 16:11:35:333, 16:11:40:011, -5.06815e-18, 4.67851, 1, 50, 5.98802e-05
1748740139400466136, at, 16:11:27:059, 16:12:09:478, 8.14329, 42.4186, 1, 300, 0.000662344
