TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 08:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
2026913094242503520, ,@35319452-9548-4c9d-8b4d-1356d8a73d83, 16:51:48:626, 16:52:03:744, -2.0507, 15.1181, 0,  - , 30.1263
2055119288381371471, colours, 16:51:54:711, 16:52:09:496, 7.22053, 14.7847, 1, 100, 0
2071755708810116256, best, 16:51:55:711, 16:52:09:496, 8.98767, 13.7846, 1, 100, 7.66871e-05
2082955333770653050, mantises, 16:51:51:396, 16:52:09:496, 16.0973, 18.0998, 0, 250, 0.000448061
2098888286510620940, phytoplasmas, 16:51:55:594, 16:52:02:121, 0.924645, 6.52696, 0, 50, 7.66871e-05
2100878958826593496, limbs, 16:51:48:842, 16:52:09:496, 28.7509, 20.6539, 0, 150, 0.66906
2105702809161345549, fossils, 16:51:58:243, 16:52:08:758, 1.3138, 10.5151, 0, 50, 0.000193237
2118405488796988307, hydraulic, 16:51:48:842, 16:52:09:496, 8.89417, 20.6539, 1, 50, 2.16902
2143317458030183804, asymmetrical, 16:51:56:885, 16:52:07:331, 0.523499, 10.4467, 1, 50, 0.000193237
2156967644893522867, nearly%4:02:00::, 16:51:48:626, 16:51:50:586, -2.11849, 1.96078, 1,  - , 7.41332
2159101137739095953, bees, 16:51:50:326, 16:52:09:496, 84.5797, 19.1703, 0, 850, 0.000570019
2195506745824741406, rigid, 16:51:53:865, 16:52:09:496, 15.4727, 15.6311, 1,  - ,  - 
2213565432676102882, wings, 16:51:56:885, 16:52:04:965, 0, 8.08041, 1, 50, 0.000193237
2215203366637039461, eight, 16:51:58:605, 16:52:09:496, 6.42391, 10.8909, 1, 100, 0.000193237
2263783472620955547, 1.000000, 16:51:48:626, 16:51:55:018, 2.21756e-05, 6.39291, 1,  - , 1.00271
2274625315576719090, least, 16:51:54:356, 16:52:05:534, 0.848284, 11.1777, 1, 100, 0.000193237
2279416280680971236, with, 16:51:52:759, 16:52:09:496, 121.277, 16.7373, 0, 850, 0.000384709
2281614486744798108, however%4:02:01::, 16:51:48:522, 16:51:50:703, -2.29507, 2.1812, 1,  - , 8.51618
2297492288573427340, grasshopper, 16:51:49:975, 16:52:09:496, 12.7968, 19.5208, 1, 250, 12.8338
2327303369434132427, move, 16:51:49:527, 16:52:06:977, 9.01657e-08, 17.4499, 1, 100, 0.000375916
2343922318378003463, habitat, 16:51:50:438, 16:52:01:710, -4.16135, 11.2721, 1, 100, 0.000568958
2361060294373546424, attacked, 16:52:06:809, 16:52:09:496, 10.3624, 2.68748, 0,  - ,  - 
2378608605933616532, confused, 16:52:02:991, 16:52:09:496, 4.1541, 6.50469, 1,  - ,  - 
2381842145420690425, mammals, 16:52:07:777, 16:52:09:496, 7.021, 1.71873, 0,  - ,  - 
2383728019609191491, insects, 16:51:49:752, 16:52:09:496, 53.9187, 19.7437, 0, 550, 0.000569139
2384059801456496216, ut, 16:51:53:382, 16:51:54:822, 0, 1.44083, 1,  - , 0.5
2414096359491665424, behave%2:29:00::, 16:51:48:732, 16:51:51:281, -0.679725, 2.54905, 1,  - , 8.79959
2432625842715554105, conduct%2:36:00::, 16:51:53:617, 16:51:54:711, 0, 1.094, 1,  - , 0.5
2449109142529388817, artifacts, 16:51:56:061, 16:52:09:496, 9.40742, 13.4349, 0,  - ,  - 
2469515225964199258, cannot, 16:51:48:522, 16:52:08:910, 1.33, 20.3879, 0, 50, 931.507
2474718051806495600, sucking, 16:51:55:359, 16:52:05:112, 0.223722, 9.75264, 1, 50, 0
2485589917371177773, apidae, 16:52:06:133, 16:52:09:496, 13.4953, 3.36313, 0,  - ,  - 
2499659532755252717, during, 16:52:02:245, 16:52:09:496, 10.5698, 7.25123, 0,  - ,  - 
2502789265767667731, taxonomic, 16:52:09:182, 16:52:09:496, 6.0799, 0.313623, 1,  - ,  - 
2531542951854501732, however, 16:51:48:522, 16:52:09:496, 19.1901, 20.9739, 1, 100, 357.388
2546023591781862292, threatens, 16:51:50:438, 16:52:01:836, -4.24634, 11.3981, 0, 100, 0.000568955
2559050995819731392, qualify%2:42:00::, 16:51:53:499, 16:51:54:711, 0, 1.21259, 1,  - , 1
2564452062723678492, zealand, 16:52:08:343, 16:52:09:496, 12.7445, 1.15268, 0,  - ,  - 
